entry_id,loc_name,loc_id,sample_name,sample_id,tester,family,entry_type,material_type,x,y,Earht,Earht_quality,Hrvwt,Hrvwt_quality,PlotRating,PlotRating_quality,Mst,Mst_quality,Pltht,Pltht_quality,NumPlts,NumPlts_quality,staygrn,staygrn_quality,Tstwt,Tstwt_quality,Yield,Yield_quality
627,loc_3,993,sam_135,135,tester_2,fam_80,entry,topcross,58,5,,,,,,,,,,,63,S,,,,,,
628,loc_3,993,sam_092,92,tester_2,fam_77,entry,topcross,72,4,,,,,,,,,,,45,S,,,,,,
629,loc_3,993,sam_157,157,tester_2,fam_97,entry,topcross,75,7,,,,,,,,,,,59,S,,,,,,
630,loc_3,993,sam_178,178,tester_2,fam_32,entry,topcross,55,10,,,,,,,,,,,61,S,,,,,,
631,loc_3,993,sam_093,93,tester_2,fam_77,entry,topcross,66,9,,,,,,,,,,,56,S,,,,,,
632,loc_3,993,sam_188,188,tester_2,fam_22,entry,topcross,59,3,,,,,,,,,,,61,S,,,,,,
633,loc_3,993,sam_133,133,tester_2,fam_80,entry,topcross,60,4,,,,,,,,,,,63,S,,,,,,
634,loc_3,993,sam_165,165,tester_2,fam_60,entry,topcross,67,12,,,,,,,,,,,59,S,,,,,,
635,loc_3,993,sam_137,137,tester_2,fam_05,entry,topcross,71,3,,,,,,,,,,,58,S,,,,,,
636,loc_3,993,sam_209,209,tester_2,fam_45,entry,topcross,71,11,,,,,,,,,,,56,S,,,,,,
637,loc_3,993,sam_173,173,tester_2,fam_20,entry,topcross,53,9,,,,,,,,,,,61,S,,,,,,
638,loc_3,993,sam_073,73,tester_2,fam_53,entry,topcross,71,7,,,,,,,,,,,60,S,,,,,,
639,loc_3,993,sam_004,4,tester_2,fam_34,entry,topcross,67,6,,,,,,,,,,,62,S,,,,,,
640,loc_3,993,sam_007,7,tester_2,fam_18,entry,topcross,53,12,,,,,,,,,,,58,S,,,,,,
641,loc_3,993,sam_140,140,tester_2,fam_36,entry,topcross,68,13,,,,,,,,,,,60,S,,,,,,
642,loc_3,993,sam_058,58,tester_2,fam_23,entry,topcross,73,10,,,,,,,,,,,56,S,,,,,,
643,loc_3,993,sam_097,97,tester_2,fam_77,entry,topcross,62,12,,,,,,,,,,,57,S,,,,,,
644,loc_3,993,sam_074,74,tester_2,fam_101,entry,topcross,70,9,,,,,,,,,,,54,S,,,,,,
645,loc_3,993,sam_210,210,tester_2,fam_29,entry,topcross,60,8,,,,,,,,,,,62,S,,,,,,
646,loc_3,993,sam_150,150,tester_2,fam_06,entry,topcross,68,11,,,,,,,,,,,59,S,,,,,,
647,loc_3,993,sam_134,134,tester_2,fam_80,entry,topcross,60,3,,,,,,,,,,,61,S,,,,,,
648,loc_3,993,sam_175,175,tester_2,fam_39,entry,topcross,55,8,,,,,,,,,,,61,S,,,,,,
649,loc_3,993,sam_142,142,tester_2,fam_36,entry,topcross,75,12,,,,,,,,,,,56,S,,,,,,
650,loc_3,993,sam_156,156,tester_2,fam_91,entry,topcross,54,10,,,,,,,,,,,58,S,,,,,,
651,loc_3,993,sam_184,184,tester_2,fam_82,entry,topcross,75,10,,,,,,,,,,,64,S,,,,,,
652,loc_3,993,sam_228,228,tester_2,fam_93,entry,topcross,64,3,,,,,,,,,,,62,S,,,,,,
653,loc_3,993,sam_227,227,tester_2,fam_51,entry,topcross,67,5,,,,,,,,,,,56,S,,,,,,
654,loc_3,993,sam_065,65,tester_2,fam_27,entry,topcross,54,13,,,,,,,,,,,55,S,,,,,,
655,loc_3,993,sam_113,113,tester_2,fam_70,entry,topcross,54,11,,,,,,,,,,,57,S,,,,,,
656,loc_3,993,sam_155,155,tester_2,fam_91,entry,topcross,72,7,,,,,,,,,,,62,S,,,,,,
657,loc_3,993,sam_011,11,tester_2,fam_83,entry,topcross,76,4,,,,,,,,,,,47,S,,,,,,
658,loc_3,993,sam_108,108,tester_2,fam_70,entry,topcross,73,8,,,,,,,,,,,58,S,,,,,,
659,loc_3,993,sam_071,71,tester_2,fam_53,entry,topcross,59,12,,,,,,,,,,,61,S,,,,,,
660,loc_3,993,sam_009,9,tester_2,fam_83,entry,topcross,56,13,,,,,,,,,,,66,S,,,,,,
661,loc_3,993,sam_229,229,tester_2,fam_93,entry,topcross,70,12,,,,,,,,,,,60,S,,,,,,
662,loc_3,993,sam_190,190,tester_2,fam_75,entry,topcross,54,9,,,,,,,,,,,56,S,,,,,,
663,loc_3,993,sam_003,3,tester_2,fam_44,entry,topcross,75,3,,,,,,,,,,,60,S,,,,,,
664,loc_3,993,sam_158,158,tester_2,fam_97,entry,topcross,68,7,,,,,,,,,,,58,S,,,,,,
665,loc_3,993,sam_153,153,tester_2,fam_72,entry,topcross,68,5,,,,,,,,,,,55,S,,,,,,
666,loc_3,993,sam_128,128,tester_2,fam_96,entry,topcross,74,10,,,,,,,,,,,59,S,,,,,,
667,loc_3,993,sam_138,138,tester_2,fam_106,entry,topcross,72,10,,,,,,,,,,,58,S,,,,,,
668,loc_3,993,sam_002,2,tester_2,fam_111,entry,topcross,56,6,,,,,,,,,,,59,S,,,,,,
669,loc_3,993,sam_154,154,tester_2,fam_91,entry,topcross,62,6,,,,,,,,,,,57,S,,,,,,
670,loc_3,993,sam_230,230,tester_2,fam_93,entry,topcross,69,8,,,,,,,,,,,61,S,,,,,,
671,loc_3,993,sam_077,77,tester_2,fam_124,entry,topcross,56,10,,,,,,,,,,,63,S,,,,,,
672,loc_3,993,sam_020,20,tester_3,fam_13,entry,topcross,70,7,,,,,,,,,,,45,S,,,,,,
673,loc_3,993,sam_167,167,tester_3,fam_109,entry,topcross,61,11,,,,,,,,,,,60,S,,,,,,
674,loc_3,993,sam_021,21,tester_3,fam_01,entry,topcross,59,6,,,,,,,,,,,60,S,,,,,,
675,loc_3,993,sam_099,99,tester_3,fam_01,entry,topcross,62,5,,,,,,,,,,,73,S,,,,,,
676,loc_3,993,sam_055,55,tester_3,fam_118,entry,topcross,58,10,,,,,,,,,,,64,S,,,,,,
677,loc_3,993,sam_024,24,tester_3,fam_02,entry,topcross,76,6,,,,,,,,,,,59,S,,,,,,
678,loc_3,993,sam_036,36,tester_3,fam_37,entry,topcross,72,6,,,,,,,,,,,57,S,,,,,,
679,loc_3,993,sam_107,107,tester_3,fam_01,entry,topcross,72,5,,,,,,,,,,,57,S,,,,,,
680,loc_3,993,sam_042,42,tester_3,fam_03,entry,topcross,61,4,,,,,,,,,,,58,S,,,,,,
681,loc_3,993,sam_031,31,tester_3,fam_25,entry,topcross,55,9,,,,,,,,,,,62,S,,,,,,
682,loc_3,993,sam_008,8,tester_3,fam_56,entry,topcross,59,10,,,,,,,,,,,55,S,,,,,,
683,loc_3,993,sam_030,30,tester_3,fam_25,entry,topcross,71,6,,,,,,,,,,,62,S,,,,,,
684,loc_3,993,sam_026,26,tester_3,fam_16,entry,topcross,55,11,,,,,,,,,,,63,S,,,,,,
685,loc_3,993,sam_044,44,tester_3,fam_03,entry,topcross,63,3,,,,,,,,,,,58,S,,,,,,
686,loc_3,993,sam_070,70,tester_3,fam_31,entry,topcross,57,8,,,,,,,,,,,61,S,,,,,,
687,loc_3,993,sam_016,16,tester_3,fam_28,entry,topcross,69,11,,,,,,,,,,,58,S,,,,,,
688,loc_3,993,sam_015,15,tester_3,fam_26,entry,topcross,63,5,,,,,,,,,,,63,S,,,,,,
689,loc_3,993,sam_029,29,tester_3,fam_25,entry,topcross,73,4,,,,,,,,,,,58,S,,,,,,
690,loc_3,993,sam_130,130,tester_3,fam_80,entry,topcross,63,10,,,,,,,,,,,59,S,,,,,,
691,loc_3,993,sam_052,52,tester_3,fam_03,entry,topcross,66,10,,,,,,,,,,,57,S,,,,,,
692,loc_3,993,sam_041,41,tester_3,fam_76,entry,topcross,66,3,,,,,,,,,,,56,S,,,,,,
693,loc_3,993,sam_067,67,tester_3,fam_54,entry,topcross,56,8,,,,,,,,,,,54,S,,,,,,
694,loc_3,993,sam_032,32,tester_3,fam_25,entry,topcross,57,6,,,,,,,,,,,60,S,,,,,,
695,loc_3,993,sam_006,6,tester_3,fam_87,entry,topcross,69,3,,,,,,,,,,,56,S,,,,,,
696,loc_3,993,sam_054,54,tester_3,fam_88,entry,topcross,72,8,,,,,,,,,,,60,S,,,,,,
697,loc_3,993,sam_053,53,tester_3,fam_03,entry,topcross,58,8,,,,,,,,,,,59,S,,,,,,
698,loc_3,993,sam_045,45,tester_3,fam_19,entry,topcross,67,8,,,,,,,,,,,54,S,,,,,,
699,loc_3,993,sam_194,194,tester_3,fam_117,entry,topcross,53,6,,,,,,,,,,,56,S,,,,,,
700,loc_3,993,sam_051,51,tester_3,fam_123,entry,topcross,69,12,,,,,,,,,,,60,S,,,,,,
701,loc_3,993,sam_012,12,tester_3,fam_119,entry,topcross,75,4,,,,,,,,,,,58,S,,,,,,
702,loc_3,993,sam_127,127,tester_3,fam_65,entry,topcross,57,10,,,,,,,,,,,58,S,,,,,,
703,loc_3,993,sam_056,56,tester_3,fam_07,entry,topcross,65,4,,,,,,,,,,,59,S,,,,,,
704,loc_3,993,sam_195,195,tester_3,fam_117,entry,topcross,56,7,,,,,,,,,,,57,S,,,,,,
705,loc_3,993,sam_112,112,tester_3,fam_70,entry,topcross,53,3,,,,,,,,,,,60,S,,,,,,
706,loc_3,993,sam_061,61,tester_3,fam_64,entry,topcross,55,5,,,,,,,,,,,54,S,,,,,,
707,loc_3,993,sam_043,43,tester_3,fam_03,entry,topcross,68,6,,,,,,,,,,,59,S,,,,,,
708,loc_3,993,sam_040,40,tester_3,fam_02,entry,topcross,64,12,,,,,,,,,,,58,S,,,,,,
709,loc_3,993,sam_225,225,tester_3,fam_95,entry,topcross,56,11,,,,,,,,,,,58,S,,,,,,
710,loc_3,993,sam_025,25,tester_3,fam_16,entry,topcross,55,3,,,,,,,,,,,60,S,,,,,,
711,loc_3,993,sam_019,19,tester_3,fam_11,entry,topcross,76,3,,,,,,,,,,,64,S,,,,,,
712,loc_3,993,sam_013,13,tester_3,fam_119,entry,topcross,73,11,,,,,,,,,,,62,S,,,,,,
713,loc_3,993,sam_114,114,tester_3,fam_70,entry,topcross,64,4,,,,,,,,,,,61,S,,,,,,
714,loc_3,993,sam_240,240,tester_3,fam_102,entry,topcross,53,11,,,,,,,,,,,56,S,,,,,,
715,loc_3,993,sam_023,23,tester_3,fam_02,entry,topcross,63,7,,,,,,,,,,,59,S,,,,,,
716,loc_3,993,sam_001,1,tester_3,fam_111,entry,topcross,69,4,,,,,,,,,,,57,S,,,,,,
717,loc_3,993,sam_171,171,tester_3,fam_08,entry,topcross,60,5,,,,,,,,,,,61,S,,,,,,
718,loc_3,993,sam_018,18,tester_3,fam_52,entry,topcross,62,7,,,,,,,,,,,58,S,,,,,,
719,loc_3,993,sam_022,22,tester_3,fam_02,entry,topcross,61,6,,,,,,,,,,,62,S,,,,,,
720,loc_3,993,sam_103,103,tester_3,fam_01,entry,topcross,58,11,,,,,,,,,,,48,S,,,,,,
721,loc_3,993,sam_048,48,tester_3,fam_118,entry,topcross,76,11,,,,,,,,,,,58,S,,,,,,
722,loc_3,993,sam_034,34,tester_3,fam_25,entry,topcross,66,7,,,,,,,,,,,59,S,,,,,,
723,loc_3,993,sam_037,37,tester_3,fam_76,entry,topcross,53,5,,,,,,,,,,,59,S,,,,,,
724,loc_3,993,sam_047,47,tester_3,fam_76,entry,topcross,70,10,,,,,,,,,,,59,S,,,,,,
725,loc_3,993,sam_005,5,tester_3,fam_84,entry,topcross,67,11,,,,,,,,,,,56,S,,,,,,
726,loc_3,993,sam_039,39,tester_3,fam_02,entry,topcross,73,9,,,,,,,,,,,42,S,,,,,,
727,loc_3,993,sam_226,226,tester_3,fam_51,entry,topcross,60,12,,,,,,,,,,,60,S,,,,,,
728,loc_3,993,sam_027,27,tester_3,fam_16,entry,topcross,58,7,,,,,,,,,,,59,S,,,,,,
729,loc_3,993,sam_057,57,tester_3,fam_66,entry,topcross,70,5,,,,,,,,,,,57,S,,,,,,
1001,loc_3,993,sam_212,212,NA,NA,check,hybrid,53,10,,,,,,,,,,,56,S,,,,,,
1002,loc_3,993,sam_212,212,NA,NA,check,hybrid,61,12,,,,,,,,,,,56,S,,,,,,
1003,loc_3,993,sam_212,212,NA,NA,check,hybrid,68,8,,,,,,,,,,,55,S,,,,,,
1004,loc_3,993,sam_218,218,NA,NA,check,hybrid,56,5,,,,,,,,,,,59,S,,,,,,
1005,loc_3,993,sam_218,218,NA,NA,check,hybrid,57,11,,,,,,,,,,,62,S,,,,,,
1006,loc_3,993,sam_219,219,NA,NA,check,hybrid,72,9,,,,,,,,,,,59,S,,,,,,
1007,loc_3,993,sam_219,219,NA,NA,check,hybrid,76,10,,,,,,,,,,,65,S,,,,,,
1008,loc_3,993,sam_219,219,NA,NA,check,hybrid,60,6,,,,,,,,,,,57,S,,,,,,
1009,loc_3,993,sam_219,219,NA,NA,check,hybrid,67,3,,,,,,,,,,,57,S,,,,,,
1010,loc_3,993,sam_220,220,NA,NA,check,hybrid,71,4,,,,,,,,,,,60,S,,,,,,
1011,loc_3,993,sam_220,220,NA,NA,check,hybrid,75,5,,,,,,,,,,,59,S,,,,,,
1012,loc_3,993,sam_220,220,NA,NA,check,hybrid,64,7,,,,,,,,,,,48,S,,,,,,
1013,loc_3,993,sam_220,220,NA,NA,check,hybrid,65,13,,,,,,,,,,,54,S,,,,,,
730,loc_4,994,sam_214,214,NA,NA,check,hybrid,104,43,,,,,,,,,,,63,G,,,,,,
731,loc_4,994,sam_216,216,NA,NA,check,hybrid,103,45,,,,,,,,,,,66,G,,,,,,
732,loc_4,994,sam_217,217,NA,NA,check,hybrid,103,43,,,,,,,,,,,65,G,,,,,,
733,loc_4,994,sam_221,221,NA,NA,check,hybrid,93,44,,,,,,,,,,,67,G,,,,,,
734,loc_4,994,sam_213,213,NA,NA,check,hybrid,94,49,,,,,,,,,,,66,G,,,,,,
735,loc_4,994,sam_087,87,tester_5,fam_78,entry,topcross,99,43,,,,,,,,,,,65,G,,,,,,
736,loc_4,994,sam_131,131,tester_5,fam_80,entry,topcross,88,47,,,,,,,,,,,66,G,,,,,,
737,loc_4,994,sam_176,176,tester_5,fam_14,entry,topcross,103,40,,,,,,,,,,,57,G,,,,,,
738,loc_4,994,sam_187,187,tester_5,fam_69,entry,topcross,101,47,,,,,,,,,,,62,G,,,,,,
739,loc_4,994,sam_079,79,tester_5,fam_124,entry,topcross,99,42,,,,,,,,,,,66,G,,,,,,
740,loc_4,994,sam_186,186,tester_5,fam_100,entry,topcross,98,45,,,,,,,,,,,65,G,,,,,,
741,loc_4,994,sam_196,196,tester_5,fam_117,entry,topcross,82,44,,,,,,,,,,,68,G,,,,,,
742,loc_4,994,sam_177,177,tester_5,fam_09,entry,topcross,82,41,,,,,,,,,,,65,G,,,,,,
743,loc_4,994,sam_085,85,tester_5,fam_78,entry,topcross,85,42,,,,,,,,,,,62,G,,,,,,
744,loc_4,994,sam_060,60,tester_5,fam_64,entry,topcross,104,47,,,,,,,,,,,66,G,,,,,,
745,loc_4,994,sam_181,181,tester_5,fam_43,entry,topcross,83,45,,,,,,,,,,,63,G,,,,,,
746,loc_4,994,sam_086,86,tester_5,fam_77,entry,topcross,104,42,,,,,,,,,,,67,G,,,,,,
747,loc_4,994,sam_119,119,tester_5,fam_70,entry,topcross,87,49,,,,,,,,,,,59,G,,,,,,
748,loc_4,994,sam_201,201,tester_5,fam_85,entry,topcross,102,46,,,,,,,,,,,58,G,,,,,,
749,loc_4,994,sam_110,110,tester_5,fam_70,entry,topcross,97,44,,,,,,,,,,,64,G,,,,,,
750,loc_4,994,sam_098,98,tester_5,fam_78,entry,topcross,84,42,,,,,,,,,,,70,G,,,,,,
751,loc_4,994,sam_129,129,tester_5,fam_80,entry,topcross,96,46,,,,,,,,,,,67,G,,,,,,
752,loc_4,994,sam_199,199,tester_5,fam_45,entry,topcross,99,49,,,,,,,,,,,65,G,,,,,,
753,loc_4,994,sam_118,118,tester_5,fam_70,entry,topcross,83,50,,,,,,,,,,,60,G,,,,,,
754,loc_4,994,sam_116,116,tester_5,fam_68,entry,topcross,95,46,,,,,,,,,,,64,G,,,,,,
755,loc_4,994,sam_180,180,tester_5,fam_43,entry,topcross,94,50,,,,,,,,,,,68,G,,,,,,
756,loc_4,994,sam_075,75,tester_5,fam_31,entry,topcross,103,41,,,,,,,,,,,66,G,,,,,,
757,loc_4,994,sam_083,83,tester_5,fam_49,entry,topcross,97,40,,,,,,,,,,,67,G,,,,,,
758,loc_4,994,sam_123,123,tester_5,fam_86,entry,topcross,90,49,,,,,,,,,,,64,G,,,,,,
759,loc_4,994,sam_132,132,tester_5,fam_80,entry,topcross,86,44,,,,,,,,,,,71,G,,,,,,
760,loc_4,994,sam_174,174,tester_5,fam_12,entry,topcross,102,45,,,,,,,,,,,65,G,,,,,,
761,loc_4,994,sam_183,183,tester_5,fam_43,entry,topcross,95,43,,,,,,,,,,,73,G,,,,,,
762,loc_4,994,sam_182,182,tester_5,fam_43,entry,topcross,95,41,,,,,,,,,,,63,G,,,,,,
763,loc_4,994,sam_080,80,tester_5,fam_77,entry,topcross,83,47,,,,,,,,,,,59,G,,,,,,
764,loc_4,994,sam_179,179,tester_5,fam_115,entry,topcross,97,46,,,,,,,,,,,66,G,,,,,,
765,loc_4,994,sam_197,197,tester_5,fam_117,entry,topcross,98,44,,,,,,,,,,,64,G,,,,,,
766,loc_4,994,sam_126,126,tester_5,fam_65,entry,topcross,101,46,,,,,,,,,,,63,G,,,,,,
767,loc_4,994,sam_191,191,tester_5,fam_107,entry,topcross,83,40,,,,,,,,,,,73,G,,,,,,
768,loc_4,994,sam_120,120,tester_5,fam_67,entry,topcross,89,44,,,,,,,,,,,65,G,,,,,,
769,loc_4,994,sam_198,198,tester_5,fam_117,entry,topcross,81,46,,,,,,,,,,,59,G,,,,,,
770,loc_4,994,sam_192,192,tester_5,fam_15,entry,topcross,92,44,,,,,,,,,,,63,G,,,,,,
771,loc_4,994,sam_200,200,tester_5,fam_81,entry,topcross,99,41,,,,,,,,,,,60,G,,,,,,
772,loc_4,994,sam_078,78,tester_5,fam_124,entry,topcross,85,50,,,,,,,,,,,68,G,,,,,,
773,loc_4,994,sam_189,189,tester_5,fam_47,entry,topcross,99,40,,,,,,,,,,,58,G,,,,,,
774,loc_4,994,sam_205,205,tester_4,fam_41,entry,topcross,99,48,,,,,,,,,,,60,G,,,,,,
775,loc_4,994,sam_147,147,tester_4,fam_01,entry,topcross,95,45,,,,,,,,,,,69,G,,,,,,
776,loc_4,994,sam_159,159,tester_4,fam_40,entry,topcross,81,49,,,,,,,,,,,68,G,,,,,,
777,loc_4,994,sam_203,203,tester_4,fam_42,entry,topcross,83,43,,,,,,,,,,,66,G,,,,,,
778,loc_4,994,sam_185,185,tester_4,fam_38,entry,topcross,87,45,,,,,,,,,,,63,G,,,,,,
779,loc_4,994,sam_149,149,tester_4,fam_116,entry,topcross,82,45,,,,,,,,,,,62,G,,,,,,
780,loc_4,994,sam_164,164,tester_4,fam_24,entry,topcross,85,46,,,,,,,,,,,58,G,,,,,,
781,loc_4,994,sam_160,160,tester_4,fam_40,entry,topcross,98,47,,,,,,,,,,,64,G,,,,,,
782,loc_4,994,sam_166,166,tester_4,fam_125,entry,topcross,92,41,,,,,,,,,,,66,G,,,,,,
783,loc_4,994,sam_202,202,tester_4,fam_108,entry,topcross,100,43,,,,,,,,,,,57,G,,,,,,
784,loc_4,994,sam_148,148,tester_4,fam_125,entry,topcross,87,44,,,,,,,,,,,61,G,,,,,,
785,loc_4,994,sam_172,172,tester_4,fam_21,entry,topcross,97,47,,,,,,,,,,,70,G,,,,,,
786,loc_4,994,sam_169,169,tester_4,fam_121,entry,topcross,93,46,,,,,,,,,,,59,G,,,,,,
787,loc_4,994,sam_162,162,tester_4,fam_40,entry,topcross,85,43,,,,,,,,,,,66,G,,,,,,
788,loc_4,994,sam_223,223,tester_4,fam_102,entry,topcross,98,48,,,,,,,,,,,66,G,,,,,,
789,loc_4,994,sam_122,122,tester_1,fam_90,entry,topcross,91,49,,,,,,,,,,,60,G,,,,,,
790,loc_4,994,sam_236,236,tester_1,fam_50,entry,topcross,86,42,,,,,,,,,,,63,G,,,,,,
791,loc_4,994,sam_094,94,tester_1,fam_77,entry,topcross,100,46,,,,,,,,,,,74,G,,,,,,
792,loc_4,994,sam_237,237,tester_1,fam_50,entry,topcross,92,42,,,,,,,,,,,67,G,,,,,,
793,loc_4,994,sam_089,89,tester_1,fam_77,entry,topcross,96,43,,,,,,,,,,,68,G,,,,,,
794,loc_4,994,sam_232,232,tester_1,fam_48,entry,topcross,95,48,,,,,,,,,,,67,G,,,,,,
795,loc_4,994,sam_144,144,tester_1,fam_74,entry,topcross,89,42,,,,,,,,,,,69,G,,,,,,
796,loc_4,994,sam_125,125,tester_1,fam_65,entry,topcross,93,42,,,,,,,,,,,65,G,,,,,,
797,loc_4,994,sam_115,115,tester_1,fam_70,entry,topcross,99,45,,,,,,,,,,,56,G,,,,,,
798,loc_4,994,sam_246,246,tester_1,fam_58,entry,topcross,84,45,,,,,,,,,,,60,G,,,,,,
799,loc_4,994,sam_234,234,tester_1,fam_61,entry,topcross,94,42,,,,,,,,,,,68,G,,,,,,
800,loc_4,994,sam_046,46,tester_1,fam_57,entry,topcross,81,50,,,,,,,,,,,64,G,,,,,,
801,loc_4,994,sam_244,244,tester_1,fam_126,entry,topcross,101,42,,,,,,,,,,,60,G,,,,,,
802,loc_4,994,sam_109,109,tester_1,fam_70,entry,topcross,88,45,,,,,,,,,,,65,G,,,,,,
803,loc_4,994,sam_028,28,tester_1,fam_17,entry,topcross,95,40,,,,,,,,,,,61,G,,,,,,
804,loc_4,994,sam_050,50,tester_1,fam_122,entry,topcross,85,40,,,,,,,,,,,48,G,,,,,,
805,loc_4,994,sam_243,243,tester_1,fam_59,entry,topcross,94,40,,,,,,,,,,,60,G,,,,,,
806,loc_4,994,sam_117,117,tester_1,fam_70,entry,topcross,95,47,,,,,,,,,,,55,G,,,,,,
807,loc_4,994,sam_136,136,tester_1,fam_80,entry,topcross,96,48,,,,,,,,,,,67,G,,,,,,
808,loc_4,994,sam_235,235,tester_1,fam_61,entry,topcross,89,41,,,,,,,,,,,67,G,,,,,,
809,loc_4,994,sam_233,233,tester_1,fam_61,entry,topcross,97,41,,,,,,,,,,,70,G,,,,,,
810,loc_4,994,sam_231,231,tester_1,fam_35,entry,topcross,96,40,,,,,,,,,,,61,G,,,,,,
811,loc_4,994,sam_239,239,tester_1,fam_102,entry,topcross,94,48,,,,,,,,,,,64,G,,,,,,
812,loc_4,994,sam_038,38,tester_1,fam_112,entry,topcross,86,45,,,,,,,,,,,68,G,,,,,,
813,loc_4,994,sam_146,146,tester_1,fam_04,entry,topcross,84,43,,,,,,,,,,,63,G,,,,,,
814,loc_4,994,sam_049,49,tester_1,fam_122,entry,topcross,97,48,,,,,,,,,,,66,G,,,,,,
815,loc_4,994,sam_106,106,tester_1,fam_01,entry,topcross,100,48,,,,,,,,,,,62,G,,,,,,
816,loc_4,994,sam_062,62,tester_1,fam_64,entry,topcross,88,41,,,,,,,,,,,58,G,,,,,,
817,loc_4,994,sam_068,68,tester_1,fam_54,entry,topcross,97,49,,,,,,,,,,,66,G,,,,,,
818,loc_4,994,sam_091,91,tester_1,fam_73,entry,topcross,83,44,,,,,,,,,,,63,G,,,,,,
819,loc_4,994,sam_170,170,tester_1,fam_08,entry,topcross,87,50,,,,,,,,,,,57,G,,,,,,
820,loc_4,994,sam_063,63,tester_1,fam_64,entry,topcross,101,48,,,,,,,,,,,66,G,,,,,,
821,loc_4,994,sam_081,81,tester_1,fam_77,entry,topcross,91,43,,,,,,,,,,,64,G,,,,,,
822,loc_4,994,sam_124,124,tester_1,fam_62,entry,topcross,96,42,,,,,,,,,,,65,G,,,,,,
823,loc_4,994,sam_238,238,tester_1,fam_63,entry,topcross,92,45,,,,,,,,,,,68,G,,,,,,
824,loc_4,994,sam_017,17,tester_1,fam_33,entry,topcross,91,44,,,,,,,,,,,69,G,,,,,,
825,loc_4,994,sam_193,193,tester_1,fam_99,entry,topcross,92,48,,,,,,,,,,,65,G,,,,,,
826,loc_4,994,sam_242,242,tester_1,fam_114,entry,topcross,85,49,,,,,,,,,,,60,G,,,,,,
827,loc_4,994,sam_082,82,tester_1,fam_94,entry,topcross,93,47,,,,,,,,,,,63,G,,,,,,
828,loc_4,994,sam_035,35,tester_1,fam_37,entry,topcross,92,43,,,,,,,,,,,57,G,,,,,,
829,loc_4,994,sam_084,84,tester_1,fam_30,entry,topcross,104,46,,,,,,,,,,,62,G,,,,,,
830,loc_4,994,sam_245,245,tester_1,fam_58,entry,topcross,102,43,,,,,,,,,,,64,G,,,,,,
831,loc_4,994,sam_033,33,tester_1,fam_25,entry,topcross,97,45,,,,,,,,,,,66,G,,,,,,
832,loc_4,994,sam_241,241,tester_1,fam_113,entry,topcross,93,48,,,,,,,,,,,63,G,,,,,,
833,loc_4,994,sam_069,69,tester_1,fam_55,entry,topcross,89,43,,,,,,,,,,,62,G,,,,,,
834,loc_4,994,sam_121,121,tester_1,fam_90,entry,topcross,103,46,,,,,,,,,,,61,G,,,,,,
835,loc_4,994,sam_095,95,tester_1,fam_77,entry,topcross,82,43,,,,,,,,,,,60,G,,,,,,
836,loc_4,994,sam_247,247,tester_1,fam_58,entry,topcross,96,41,,,,,,,,,,,63,G,,,,,,
837,loc_4,994,sam_211,211,tester_1,fam_120,entry,topcross,101,40,,,,,,,,,,,63,G,,,,,,
838,loc_4,994,sam_059,59,tester_1,fam_89,entry,topcross,103,42,,,,,,,,,,,60,G,,,,,,
839,loc_4,994,sam_100,100,tester_1,fam_01,entry,topcross,90,43,,,,,,,,,,,65,G,,,,,,
840,loc_4,994,sam_248,248,tester_1,fam_58,entry,topcross,95,50,,,,,,,,,,,66,G,,,,,,
841,loc_4,994,sam_101,101,tester_1,fam_01,entry,topcross,103,48,,,,,,,,,,,71,G,,,,,,
842,loc_4,994,sam_145,145,tester_6,fam_80,entry,topcross,91,42,,,,,,,,,,,62,G,,,,,,
843,loc_4,994,sam_161,161,tester_6,fam_40,entry,topcross,94,47,,,,,,,,,,,61,G,,,,,,
844,loc_4,994,sam_168,168,tester_6,fam_92,entry,topcross,104,49,,,,,,,,,,,64,G,,,,,,
845,loc_4,994,sam_207,207,tester_6,fam_104,entry,topcross,95,44,,,,,,,,,,,60,G,,,,,,
846,loc_4,994,sam_014,14,tester_6,fam_10,entry,topcross,102,40,,,,,,,,,,,70,G,,,,,,
847,loc_4,994,sam_206,206,tester_6,fam_103,entry,topcross,92,49,,,,,,,,,,,53,G,,,,,,
848,loc_4,994,sam_222,222,tester_6,fam_110,entry,topcross,91,45,,,,,,,,,,,64,G,,,,,,
849,loc_4,994,sam_208,208,tester_6,fam_71,entry,topcross,88,50,,,,,,,,,,,62,G,,,,,,
850,loc_4,994,sam_072,72,tester_2,fam_53,entry,topcross,90,40,,,,,,,,,,,63,G,,,,,,
851,loc_4,994,sam_064,64,tester_2,fam_27,entry,topcross,88,44,,,,,,,,,,,67,G,,,,,,
852,loc_4,994,sam_152,152,tester_2,fam_72,entry,topcross,98,41,,,,,,,,,,,58,G,,,,,,
853,loc_4,994,sam_090,90,tester_2,fam_46,entry,topcross,89,46,,,,,,,,,,,61,G,,,,,,
854,loc_4,994,sam_151,151,tester_2,fam_98,entry,topcross,99,44,,,,,,,,,,,55,G,,,,,,
855,loc_4,994,sam_224,224,tester_2,fam_79,entry,topcross,99,47,,,,,,,,,,,66,G,,,,,,
856,loc_4,994,sam_143,143,tester_2,fam_106,entry,topcross,84,40,,,,,,,,,,,60,G,,,,,,
